ts,plant_id,irradiance_wm2,temp_ambient_c,temp_module_c,power_ac_kw,power_dc_kw,energy_daily_kwh,energy_total_kwh,label_is_fault,fault_type,fault_severity,expected_power_ac_kw
2025-06-06T08:00:00,1,199.06,37.61,43.4,28.1929,29.3847,36.5067,13512.8737,1,panel_soiling,2,28.1929
2025-06-06T08:00:00,2,283.05,23.97,32.36,21.2741,22.1006,19.6841,4381.5842,0,,0,21.2741
2025-06-06T08:00:00,3,278.78,32.39,40.57,38.0602,39.1074,37.7674,9696.758,0,,0,38.0602
2025-06-06T08:15:00,1,217.25,36.47,42.88,37.1393,37.9515,45.7915,13522.1585,1,panel_soiling,2,37.1393
2025-06-06T08:15:00,2,346.38,25.27,35.45,25.8394,26.494,26.1439,4388.0441,0,,0,25.8394
2025-06-06T08:15:00,3,321.84,31.96,41.41,43.795,45.1247,48.7162,9707.7067,0,,0,43.795
2025-06-06T08:30:00,1,244.37,38.59,45.84,40.9305,41.9762,56.0241,13532.3911,1,panel_soiling,2,40.9305
2025-06-06T08:30:00,2,407.73,26.66,38.58,29.955,30.7644,33.6327,4395.5328,0,,0,29.955
2025-06-06T08:30:00,3,362.19,32.65,43.33,48.9529,50.0055,60.9544,9719.9449,0,,0,48.9529
2025-06-06T08:45:00,1,259.1,37.21,44.95,43.6611,44.8783,66.9394,13543.3064,1,panel_soiling,2,43.6611
2025-06-06T08:45:00,2,473.93,25.91,39.71,34.6692,35.6747,42.3,4404.2001,0,,0,34.6692
2025-06-06T08:45:00,3,409.56,32.34,44.35,54.6666,56.7581,74.6211,9733.6116,0,,0,54.6666
2025-06-06T09:00:00,1,280.68,39.38,47.83,46.1194,47.8983,78.4692,13554.8362,1,panel_soiling,2,46.1194
2025-06-06T09:00:00,2,546.6,26.13,42.12,39.771,40.7796,52.2427,4414.1429,0,,0,39.771
2025-06-06T09:00:00,3,453.76,32.97,46.4,60.309,62.3815,89.6983,9748.6889,0,,0,60.309
2025-06-06T09:15:00,1,304.87,39.09,48.26,50.6554,51.9273,91.1331,13567.5001,1,panel_soiling,2,50.6554
2025-06-06T09:15:00,2,618.03,26.36,44.28,44.2037,45.5884,63.2936,4425.1938,0,,0,44.2037
2025-06-06T09:15:00,3,485.74,33.12,47.6,64.5138,66.3657,105.8268,9764.8173,0,,0,64.5138
2025-06-06T09:30:00,1,328.73,38.95,48.76,54.2687,55.721,104.7002,13581.0672,1,panel_soiling,2,54.2687
2025-06-06T09:30:00,2,687.73,27.66,47.52,48.4568,49.8287,75.4078,4437.308,0,,0,48.4568
2025-06-06T09:30:00,3,516.56,34.39,49.95,67.5267,69.5402,122.7084,9781.699,0,,0,67.5267
2025-06-06T09:45:00,1,360.26,39.35,49.97,59.0018,61.0108,119.4507,13595.8177,1,panel_soiling,2,59.0018
2025-06-06T09:45:00,2,748.57,27.25,48.81,52.6486,54.0342,88.57,4450.4702,0,,0,52.6486
2025-06-06T09:45:00,3,563.68,34.36,51.35,73.5858,75.2854,141.1049,9800.0954,0,,0,73.5858
2025-06-06T10:00:00,1,386.13,37.11,48.53,64.0074,65.8829,135.4525,13611.8195,1,panel_soiling,2,64.0074
2025-06-06T10:00:00,2,801.46,28.36,51.5,55.5612,57.1403,102.4603,4464.3605,0,,0,55.5612
2025-06-06T10:00:00,3,603.68,33.87,52.16,77.8125,80.5106,160.558,9819.5486,0,,0,77.8125
2025-06-06T10:15:00,1,425.39,40.29,52.78,68.5076,71.259,152.5794,13628.9464,1,panel_soiling,2,68.5076
2025-06-06T10:15:00,2,842.02,28.26,52.21,58.4603,59.8913,117.0754,4478.9755,0,,0,58.4603
2025-06-06T10:15:00,3,625.24,33.09,52.04,81.5926,83.6174,180.9562,9839.9467,0,,0,81.5926
2025-06-06T10:30:00,1,461.94,39.22,52.82,75.0603,77.0579,171.3445,13647.7115,1,panel_soiling,2,75.0603
2025-06-06T10:30:00,2,887.81,26.48,51.66,62.1856,63.4002,132.6218,4494.5219,0,,0,62.1856
2025-06-06T10:30:00,3,653.88,34.18,54.0,83.7998,86.3861,201.9061,9860.8967,0,,0,83.7998
2025-06-06T10:45:00,1,495.12,39.07,53.48,79.6316,82.7438,191.2524,13667.6194,1,panel_soiling,2,79.6316
2025-06-06T10:45:00,2,914.2,27.92,53.81,62.4511,64.8613,148.2345,4510.1347,0,,0,62.4511
2025-06-06T10:45:00,3,665.96,35.1,55.29,84.6426,87.6454,223.0668,9882.0573,0,,0,84.6426
2025-06-06T11:00:00,1,536.87,40.25,55.84,85.6228,88.4147,212.6581,13689.0251,1,panel_soiling,2,85.6228
2025-06-06T11:00:00,2,940.14,27.59,54.18,64.7166,66.4067,164.4137,4526.3138,0,,0,64.7166
2025-06-06T11:00:00,3,690.85,34.38,55.32,87.8649,90.9788,245.033,9904.0235,0,,0,87.8649
2025-06-06T11:15:00,1,576.55,40.54,57.09,91.6538,94.579,235.5716,13711.9386,1,panel_soiling,2,91.6538
2025-06-06T11:15:00,2,933.39,27.27,53.95,63.52,65.6129,180.2937,4542.1938,0,,0,63.52
2025-06-06T11:15:00,3,673.1,35.82,56.22,85.6774,88.188,266.4523,9925.4429,0,,0,85.6774
2025-06-06T11:30:00,1,618.6,39.97,57.42,97.5121,100.4793,259.9496,13736.3166,1,panel_soiling,2,97.5121
2025-06-06T11:30:00,2,925.57,26.86,53.36,63.529,65.6384,196.1759,4558.0761,0,,0,63.529
2025-06-06T11:30:00,3,685.71,32.92,53.71,88.1766,90.7802,288.4965,9947.487,0,,0,88.1766
2025-06-06T11:45:00,1,658.41,39.24,57.43,104.0904,107.6452,285.9722,13762.3392,1,panel_soiling,2,104.0904
2025-06-06T11:45:00,2,892.31,27.03,52.33,61.7503,63.5276,211.6135,4573.5136,0,,0,61.7503
2025-06-06T11:45:00,3,701.5,32.62,53.88,89.9259,93.3451,310.978,9969.9685,0,,0,89.9259
2025-06-06T12:00:00,1,685.65,40.84,59.81,106.5116,111.0634,312.6001,13788.9671,1,panel_soiling,2,106.5116
2025-06-06T12:00:00,2,865.94,27.14,51.45,59.8507,61.8075,226.5762,4588.4763,0,,0,59.8507
2025-06-06T12:00:00,3,684.69,33.37,54.12,87.847,90.9324,332.9397,9991.9303,0,,0,87.847
2025-06-06T12:15:00,1,714.78,43.18,63.03,109.1551,114.0772,339.8889,13816.2559,1,panel_soiling,2,109.1551
2025-06-06T12:15:00,2,818.42,25.53,48.57,57.3492,59.3435,240.9135,4602.8136,0,,0,57.3492
2025-06-06T12:15:00,3,677.89,33.06,53.61,87.3955,89.7682,354.7886,10013.7791,0,,0,87.3955
2025-06-06T12:30:00,1,741.26,39.7,60.51,116.7487,120.178,369.0761,13845.443,1,panel_soiling,2,116.7487
2025-06-06T12:30:00,2,774.49,27.93,49.53,53.9777,56.0186,254.4079,4616.308,0,,0,53.9777
2025-06-06T12:30:00,3,678.89,35.04,55.62,86.483,89.2131,376.4093,10035.3999,0,,0,86.483
2025-06-06T12:45:00,1,730.38,39.64,59.84,113.8442,118.0687,397.5371,13873.9041,1,panel_soiling,2,113.8442
2025-06-06T12:45:00,2,731.32,25.46,45.82,52.2057,53.6188,267.4593,4629.3595,0,,0,52.2057
2025-06-06T12:45:00,3,654.65,34.22,54.06,83.8262,86.1587,397.3659,10056.3564,0,,0,83.8262
2025-06-06T13:00:00,1,738.03,40.21,60.63,113.7292,119.3618,425.9694,13902.3364,1,panel_soiling,2,113.7292
2025-06-06T13:00:00,2,685.66,26.62,45.54,48.2871,49.9766,279.5311,4641.4312,0,,0,48.2871
2025-06-06T13:00:00,3,630.9,34.36,53.48,80.71,84.0223,417.5434,10076.5339,0,,0,80.71
2025-06-06T13:15:00,1,747.24,40.06,60.88,117.6432,120.7623,455.3802,13931.7472,1,panel_soiling,2,117.6432
2025-06-06T13:15:00,2,677.07,26.17,44.9,48.4172,49.9598,291.6354,4653.5355,0,,0,48.4172
2025-06-06T13:15:00,3,604.8,32.26,50.59,78.8163,81.1678,437.2474,10096.238,0,,0,78.8163
2025-06-06T13:30:00,1,745.89,39.73,60.38,116.0008,120.8044,484.3804,13960.7474,1,panel_soiling,2,116.0008
2025-06-06T13:30:00,2,611.77,24.2,41.04,44.8361,45.7336,302.8444,4664.7446,0,,0,44.8361
2025-06-06T13:30:00,3,565.46,32.03,49.17,73.8772,76.6013,455.7168,10114.7073,0,,0,73.8772
2025-06-06T13:45:00,1,732.38,39.83,59.98,114.3173,118.55,512.9597,13989.3267,1,panel_soiling,2,114.3173
2025-06-06T13:45:00,2,560.87,25.27,40.74,41.0487,42.0265,313.1066,4675.0067,0,,0,41.0487
2025-06-06T13:45:00,3,548.5,29.92,46.54,72.9341,74.971,473.9503,10132.9408,0,,0,72.9341
2025-06-06T14:00:00,1,699.45,39.83,58.85,109.6643,113.6985,540.3758,14016.7428,1,panel_soiling,2,109.6643
2025-06-06T14:00:00,2,488.42,24.07,37.6,35.9052,37.0148,322.0829,4683.983,0,,0,35.9052
2025-06-06T14:00:00,3,505.41,31.64,46.96,66.5676,69.3175,490.5922,10149.5827,0,,0,66.5676
2025-06-06T14:15:00,1,655.82,38.33,56.27,104.5765,107.2566,566.5199,14042.8869,1,panel_soiling,2,104.5765
2025-06-06T14:15:00,2,417.79,23.95,35.66,31.1848,31.998,329.8791,4691.7792,0,,0,31.1848
2025-06-06T14:15:00,3,494.22,30.46,45.44,65.2939,67.767,506.9157,10165.9062,0,,0,65.2939
2025-06-06T14:30:00,1,607.64,37.3,53.83,97.9871,100.4131,591.0167,14067.3837,1,panel_soiling,2,97.9871
2025-06-06T14:30:00,2,347.95,21.86,31.65,26.1539,27.1598,336.4176,4698.3177,0,,0,26.1539
2025-06-06T14:30:00,3,458.41,29.75,43.65,61.7497,63.5934,522.3531,10181.3436,0,,0,61.7497
2025-06-06T14:45:00,1,546.06,38.62,53.28,88.2201,90.6066,613.0717,14089.4387,1,panel_soiling,2,88.2201
2025-06-06T14:45:00,2,278.85,24.0,31.89,21.1317,21.668,341.7005,4703.6006,0,,0,21.1317
2025-06-06T14:45:00,3,430.22,30.33,43.37,57.8314,59.4812,536.8109,10195.8015,0,,0,57.8314
2025-06-06T15:00:00,1,491.84,37.35,50.7,80.4049,82.8156,633.173,14109.54,1,panel_soiling,2,80.4049
2025-06-06T15:00:00,2,202.54,20.84,26.52,15.5887,16.054,345.5977,4707.4978,0,,0,15.5887
2025-06-06T15:00:00,3,410.06,29.17,41.6,34.9825,32.08,545.5565,10204.5471,1,partial_shading,5,55.7195
2025-06-06T15:15:00,1,440.78,36.83,48.74,72.9237,75.2163,651.4039,14127.7709,1,panel_soiling,2,72.9237
2025-06-06T15:15:00,2,150.06,20.28,24.51,9.4262,9.9552,347.9542,4709.8544,0,,0,9.4262
2025-06-06T15:15:00,3,396.27,29.56,41.57,33.6509,30.9333,553.9693,10212.9598,1,partial_shading,5,53.5986
2025-06-06T15:30:00,1,384.65,36.4,46.76,64.275,65.8702,667.4726,14143.8396,1,panel_soiling,2,64.275
2025-06-06T15:30:00,2,109.19,20.5,23.58,6.5282,7.0288,349.5863,4711.4864,0,,0,6.5282
2025-06-06T15:30:00,3,371.42,29.0,40.11,31.8489,29.3563,561.9315,10220.9221,1,partial_shading,5,50.7285
2025-06-06T15:45:00,1,330.61,35.67,44.53,55.5576,57.1283,681.362,14157.729,1,panel_soiling,2,55.5576
2025-06-06T15:45:00,2,87.01,20.86,23.29,5.0868,5.458,350.858,4712.7581,0,,0,5.0868
2025-06-06T15:45:00,3,335.85,28.69,38.68,45.9405,47.4872,573.4166,10232.4072,0,,0,45.9405
2025-06-06T16:00:00,1,272.45,36.55,43.81,45.8033,47.3189,692.8129,14169.1799,1,panel_soiling,2,45.8033
2025-06-06T16:00:00,2,75.07,18.3,20.42,4.347,4.72,351.9447,4713.8449,0,,0,4.347
2025-06-06T16:00:00,3,312.34,27.27,36.6,42.505,44.5418,584.0429,10243.0334,0,,0,42.505
2025-06-06T16:15:00,1,226.27,34.7,40.8,39.0118,39.6784,702.5658,14178.9328,1,panel_soiling,2,39.0118
2025-06-06T16:15:00,2,63.53,17.68,19.46,2.7509,3.9227,352.6324,4714.5326,0,,0,2.7509
2025-06-06T16:15:00,3,278.94,26.93,35.28,38.5783,39.9626,593.6875,10252.678,0,,0,38.5783
2025-06-06T16:30:00,1,179.72,33.8,38.65,25.611,26.9521,708.9686,14185.3356,1,panel_soiling,2,25.611
2025-06-06T16:30:00,2,48.21,16.46,17.82,2.0562,2.9329,353.1465,4715.0466,0,,0,2.0562
2025-06-06T16:30:00,3,244.25,26.28,33.68,34.14,35.3993,602.2225,10261.213,0,,0,34.14
2025-06-06T16:45:00,1,138.72,34.52,38.27,19.0541,20.2899,713.7321,14190.0991,1,panel_soiling,2,19.0541
2025-06-06T16:45:00,2,44.74,15.31,16.57,1.911,2.7162,353.6242,4715.5244,0,,0,1.911
2025-06-06T16:45:00,3,210.83,25.92,32.24,29.6873,30.6145,609.6443,10268.6348,0,,0,29.6873
2025-06-06T17:00:00,1,102.74,32.91,35.67,13.7346,14.6423,717.1657,14193.5327,1,panel_soiling,2,13.7346
2025-06-06T17:00:00,2,33.55,17.59,18.53,1.3348,1.9706,353.958,4715.8581,0,,0,1.3348
2025-06-06T17:00:00,3,75.81,25.51,27.77,7.9467,8.6888,611.631,10270.6215,0,,0,7.9467
2025-06-06T17:15:00,1,70.32,33.9,35.78,6.7857,9.6784,718.8622,14195.2291,1,panel_soiling,2,6.7857
2025-06-06T17:15:00,2,20.16,15.46,16.02,0.8081,1.1256,354.16,4716.0601,0,,0,0.8081
2025-06-06T17:15:00,3,53.51,24.12,25.72,4.1567,5.964,612.6702,10271.6607,0,,0,4.1567
2025-06-06T17:30:00,1,43.32,32.46,33.63,3.9877,5.7427,719.8591,14196.2261,1,panel_soiling,2,3.9877
2025-06-06T17:30:00,2,16.81,15.12,15.59,0.6456,0.9199,354.3214,4716.2215,0,,0,0.6456
2025-06-06T17:30:00,3,32.53,25.5,26.47,2.4118,3.4306,613.2731,10272.2636,0,,0,2.4118
2025-06-06T17:45:00,1,23.52,32.81,33.45,2.0406,2.926,720.3692,14196.7362,1,panel_soiling,2,2.0406
2025-06-06T17:45:00,2,8.67,13.83,14.07,0.3489,0.456,354.4086,4716.3088,0,,0,0.3489
2025-06-06T17:45:00,3,16.94,23.7,24.21,1.1564,1.7025,613.5622,10272.5527,0,,0,1.1564
2025-06-06T18:00:00,1,10.07,31.79,32.06,0.8079,1.1602,720.5712,14196.9382,1,panel_soiling,2,0.8079
2025-06-06T18:00:00,2,0.0,13.89,13.89,0.0053,0.007,354.4099,4716.3101,0,,0,0.0053
2025-06-06T18:00:00,3,7.83,23.02,23.25,0.5449,0.7482,613.6984,10272.6889,0,,0,0.5449
2025-06-06T18:15:00,1,0.0,31.63,31.63,0.0054,0.0054,720.5726,14196.9396,1,panel_soiling,2,0.0054
2025-06-06T18:15:00,2,0.67,12.92,12.94,0.002,0.002,354.4104,4716.3106,0,,0,0.002
2025-06-06T18:15:00,3,0.79,22.39,22.42,0.0,0.0,613.6984,10272.6889,0,,0,0.0
2025-06-06T18:30:00,1,0.49,31.53,31.54,0.0,0.0,720.5726,14196.9396,1,panel_soiling,2,0.0
2025-06-06T18:30:00,2,0.55,11.96,11.98,0.0134,0.0106,354.4138,4716.3139,1,partial_shading,1,0.029
2025-06-06T18:30:00,3,1.97,22.34,22.39,0.0,0.0,613.6984,10272.6889,0,,0,0.0
2025-06-06T18:45:00,1,4.43,29.78,29.9,0.0,0.0068,720.5726,14196.9396,1,panel_soiling,2,0.0
2025-06-06T18:45:00,2,0.0,11.66,11.66,0.009,0.0071,354.416,4716.3162,1,partial_shading,1,0.0194
2025-06-06T18:45:00,3,0.0,21.86,21.86,0.0,0.0,613.6984,10272.6889,0,,0,0.0
2025-06-06T19:00:00,1,0.0,30.04,30.04,0.0153,0.0153,720.5764,14196.9434,1,panel_soiling,2,0.0153
2025-06-06T19:00:00,2,1.45,10.53,10.57,0.0,0.0,354.416,4716.3162,1,partial_shading,1,0.0
2025-06-06T19:00:00,3,0.0,21.65,21.65,0.0239,0.0239,613.7044,10272.6949,0,,0,0.0239
2025-06-06T19:15:00,1,0.91,30.35,30.38,0.0232,0.0232,720.5822,14196.9492,1,panel_soiling,2,0.0232
2025-06-06T19:15:00,2,0.0,10.47,10.47,0.0,0.0,354.416,4716.3162,1,partial_shading,1,0.0
2025-06-06T19:15:00,3,1.7,21.21,21.26,0.0,0.0047,613.7044,10272.6949,0,,0,0.0
2025-06-06T19:30:00,1,0.52,29.38,29.4,0.0009,0.0009,720.5824,14196.9494,1,panel_soiling,2,0.0009
2025-06-06T19:30:00,2,0.76,11.5,11.52,0.0,0.0017,354.416,4716.3162,1,partial_shading,1,0.0
2025-06-06T19:30:00,3,0.0,20.52,20.52,0.0018,0.002,613.7048,10272.6954,0,,0,0.0018
2025-06-06T19:45:00,1,0.5,28.32,28.34,0.005,0.0152,720.5837,14196.9507,1,panel_soiling,2,0.005
2025-06-06T19:45:00,2,0.0,9.37,9.37,0.003,0.003,354.4168,4716.3169,0,,0,0.003
2025-06-06T19:45:00,3,0.12,19.87,19.87,0.0168,0.0168,613.709,10272.6996,0,,0,0.0168
2025-06-06T20:00:00,1,0.0,28.6,28.6,0.0096,0.0096,720.5861,14196.9531,1,panel_soiling,2,0.0096
2025-06-06T20:00:00,2,0.07,11.01,11.01,0.0,0.0,354.4168,4716.3169,0,,0,0.0
2025-06-06T20:00:00,3,0.0,19.38,19.38,0.0,0.0,613.709,10272.6996,0,,0,0.0
2025-06-06T20:15:00,1,0.0,29.66,29.66,0.0,0.0,720.5861,14196.9531,1,panel_soiling,2,0.0
2025-06-06T20:15:00,2,0.0,9.78,9.78,0.0043,0.0065,354.4178,4716.318,0,,0,0.0043
2025-06-06T20:15:00,3,0.0,19.05,19.05,0.0012,0.0182,613.7093,10272.6999,0,,0,0.0012
2025-06-06T20:30:00,1,1.52,29.37,29.42,0.0101,0.0101,720.5886,14196.9556,1,panel_soiling,2,0.0101
2025-06-06T20:30:00,2,0.0,9.7,9.7,0.0071,0.0071,354.4196,4716.3198,0,,0,0.0071
2025-06-06T20:30:00,3,0.0,19.03,19.03,0.0,0.0,613.7093,10272.6999,0,,0,0.0
2025-06-06T20:45:00,1,1.14,28.21,28.24,0.0185,0.0185,720.5932,14196.9602,1,panel_soiling,2,0.0185
2025-06-06T20:45:00,2,1.81,9.43,9.48,0.0114,0.0114,354.4225,4716.3226,0,,0,0.0114
2025-06-06T20:45:00,3,0.0,18.4,18.4,0.0,0.0,613.7093,10272.6999,0,,0,0.0
2025-06-06T21:00:00,1,0.34,27.9,27.91,0.0,0.0,720.5932,14196.9602,1,panel_soiling,2,0.0
2025-06-06T21:00:00,2,0.0,10.1,10.1,0.0,0.0047,354.4225,4716.3226,0,,0,0.0
2025-06-06T21:00:00,3,2.02,17.03,17.09,0.0,0.0,613.7093,10272.6999,0,,0,0.0
2025-06-06T21:15:00,1,0.0,30.07,30.07,0.0248,0.0248,720.5994,14196.9664,1,panel_soiling,2,0.0248
2025-06-06T21:15:00,2,0.0,13.96,13.96,0.0306,0.0306,354.4301,4716.3303,0,,0,0.0306
2025-06-06T21:15:00,3,1.83,22.11,22.16,0.0,0.0,613.7093,10272.6999,0,,0,0.0
2025-06-06T21:30:00,1,0.0,30.81,30.81,0.0191,0.0191,720.6042,14196.9712,1,panel_soiling,2,0.0191
2025-06-06T21:30:00,2,0.0,12.45,12.45,0.0,0.0004,354.4301,4716.3303,0,,0,0.0
2025-06-06T21:30:00,3,0.87,21.55,21.58,0.0059,0.0059,613.7108,10272.7013,0,,0,0.0059
2025-06-06T21:45:00,1,0.34,30.85,30.86,0.0016,0.0113,720.6046,14196.9716,1,panel_soiling,2,0.0016
2025-06-06T21:45:00,2,0.0,12.72,12.72,0.0,0.0002,354.4301,4716.3303,0,,0,0.0
2025-06-06T21:45:00,3,0.6,20.33,20.35,0.0001,0.009,613.7108,10272.7014,0,,0,0.0001
2025-06-06T22:00:00,1,0.0,30.09,30.09,0.0,0.0,720.6046,14196.9716,1,panel_soiling,2,0.0
2025-06-06T22:00:00,2,0.94,12.79,12.81,0.0103,0.0103,354.4327,4716.3329,0,,0,0.0103
2025-06-06T22:00:00,3,0.0,20.61,20.61,0.0273,0.0273,613.7176,10272.7082,0,,0,0.0273
2025-06-06T22:15:00,1,2.68,29.66,29.73,0.0,0.0106,720.6046,14196.9716,1,panel_soiling,2,0.0
2025-06-06T22:15:00,2,0.0,13.04,13.04,0.0049,0.0049,354.4339,4716.3341,0,,0,0.0049
2025-06-06T22:15:00,3,0.0,20.82,20.82,0.0147,0.0196,613.7213,10272.7119,0,,0,0.0147
2025-06-06T22:30:00,1,0.0,30.26,30.26,0.0,0.0,720.6046,14196.9716,1,panel_soiling,2,0.0
2025-06-06T22:30:00,2,0.0,13.14,13.14,0.0,0.0,354.4339,4716.3341,0,,0,0.0
2025-06-06T22:30:00,3,0.0,21.36,21.36,0.0365,0.0365,613.7304,10272.721,0,,0,0.0365
2025-06-06T22:45:00,1,2.17,29.64,29.7,0.0131,0.0131,720.6079,14196.9749,1,panel_soiling,2,0.0131
2025-06-06T22:45:00,2,0.0,13.59,13.59,0.0,0.0032,354.4339,4716.3341,0,,0,0.0
2025-06-06T22:45:00,3,0.0,21.41,21.41,0.0,0.0098,613.7304,10272.721,0,,0,0.0
2025-06-06T23:00:00,1,0.0,30.24,30.24,0.0025,0.0025,720.6085,14196.9755,1,panel_soiling,2,0.0025
2025-06-06T23:00:00,2,2.11,13.53,13.59,0.0,0.0,354.4339,4716.3341,0,,0,0.0
2025-06-06T23:00:00,3,0.75,19.74,19.76,0.0,0.0032,613.7304,10272.721,0,,0,0.0
2025-06-06T23:15:00,1,0.46,29.53,29.55,0.0,0.0,720.6085,14196.9755,1,panel_soiling,2,0.0
2025-06-06T23:15:00,2,0.0,12.21,12.21,0.01,0.01,354.4364,4716.3366,0,,0,0.01
2025-06-06T23:15:00,3,0.0,20.47,20.47,0.0125,0.0125,613.7336,10272.7241,0,,0,0.0125
2025-06-06T23:30:00,1,0.0,29.24,29.24,0.0169,0.0169,720.6128,14196.9798,1,panel_soiling,2,0.0169
2025-06-06T23:30:00,2,0.0,14.75,14.75,0.0,0.0,354.4364,4716.3366,0,,0,0.0
2025-06-06T23:30:00,3,0.0,20.65,20.65,0.0,0.0007,613.7336,10272.7241,0,,0,0.0
2025-06-06T23:45:00,1,0.0,31.45,31.45,0.0213,0.0213,720.6181,14196.9851,1,panel_soiling,2,0.0213
2025-06-06T23:45:00,2,0.0,12.29,12.29,0.0,0.0,354.4364,4716.3366,0,,0,0.0
2025-06-06T23:45:00,3,0.0,20.72,20.72,0.0,0.0096,613.7336,10272.7241,0,,0,0.0
2025-06-07T00:00:00,1,0.0,30.35,30.35,0.0,0.0,0.0,14196.9851,1,panel_soiling,2,0.0
2025-06-07T00:00:00,2,1.12,14.73,14.76,0.0,0.0224,0.0,4716.3366,0,,0,0.0
2025-06-07T00:00:00,3,1.11,19.65,19.68,0.0,0.0,0.0,10272.7241,0,,0,0.0
2025-06-07T00:15:00,1,0.0,29.95,29.95,0.0053,0.0317,0.0013,14196.9864,1,panel_soiling,2,0.0053
2025-06-07T00:15:00,2,1.2,10.67,10.7,0.0,0.0,0.0,4716.3366,0,,0,0.0
2025-06-07T00:15:00,3,0.89,19.45,19.47,0.0166,0.0233,0.0042,10272.7283,0,,0,0.0166
2025-06-07T00:30:00,1,3.12,31.52,31.6,0.0043,0.0043,0.0024,14196.9875,1,panel_soiling,2,0.0043
2025-06-07T00:30:00,2,0.58,12.89,12.91,0.0,0.0,0.0,4716.3366,0,,0,0.0
2025-06-07T00:30:00,3,1.65,20.66,20.71,0.0,0.0028,0.0042,10272.7283,0,,0,0.0
2025-06-07T00:45:00,1,1.17,29.61,29.64,0.0176,0.0177,0.0068,14196.9919,1,panel_soiling,2,0.0176
2025-06-07T00:45:00,2,0.55,11.6,11.61,0.0,0.0106,0.0,4716.3366,0,,0,0.0
2025-06-07T00:45:00,3,0.0,19.77,19.77,0.0,0.0009,0.0042,10272.7283,0,,0,0.0
2025-06-07T01:00:00,1,0.0,28.68,28.68,0.0,0.002,0.0068,14196.9919,1,panel_soiling,2,0.0
2025-06-07T01:00:00,2,1.08,12.17,12.2,0.0299,0.0299,0.0075,4716.3441,0,,0,0.0299
2025-06-07T01:00:00,3,0.89,20.13,20.15,0.0176,0.0176,0.0085,10272.7327,0,,0,0.0176
2025-06-07T01:15:00,1,0.61,29.87,29.88,0.0,0.0,0.0068,14196.9919,1,panel_soiling,2,0.0
2025-06-07T01:15:00,2,2.5,11.88,11.94,0.0,0.0038,0.0075,4716.3441,0,,0,0.0
2025-06-07T01:15:00,3,0.0,20.24,20.24,0.02,0.02,0.0135,10272.7377,0,,0,0.02
2025-06-07T01:30:00,1,5.42,30.3,30.45,0.4023,0.5811,0.1074,14197.0925,1,panel_soiling,2,0.4023
2025-06-07T01:30:00,2,0.0,12.98,12.98,0.0233,0.0233,0.0133,4716.3499,0,,0,0.0233
2025-06-07T01:30:00,3,0.0,19.87,19.87,0.0,0.0,0.0135,10272.7377,0,,0,0.0
2025-06-07T01:45:00,1,1.54,31.07,31.12,0.0466,0.0466,0.119,14197.1041,1,panel_soiling,2,0.0466
2025-06-07T01:45:00,2,0.0,11.64,11.64,0.0,0.0,0.0133,4716.3499,0,,0,0.0
2025-06-07T01:45:00,3,0.55,21.64,21.66,0.0198,0.0226,0.0185,10272.7426,0,,0,0.0198
2025-06-07T02:00:00,1,0.0,30.33,30.33,0.0,0.0,0.119,14197.1041,1,panel_soiling,2,0.0
2025-06-07T02:00:00,2,0.0,12.81,12.81,0.0503,0.0503,0.0259,4716.3625,0,,0,0.0503
2025-06-07T02:00:00,3,0.0,19.59,19.59,0.01,0.01,0.021,10272.7451,0,,0,0.01
2025-06-07T02:15:00,1,1.01,29.21,29.24,0.0454,0.0454,0.1304,14197.1155,1,panel_soiling,2,0.0454
2025-06-07T02:15:00,2,0.0,11.75,11.75,0.0153,0.0153,0.0297,4716.3663,0,,0,0.0153
2025-06-07T02:15:00,3,0.99,20.91,20.94,0.0,0.0033,0.021,10272.7451,0,,0,0.0
2025-06-07T02:30:00,1,0.0,29.74,29.74,0.0,0.0,0.1304,14197.1155,1,panel_soiling,2,0.0
2025-06-07T02:30:00,2,0.0,11.57,11.57,0.0,0.0181,0.0297,4716.3663,0,,0,0.0
2025-06-07T02:30:00,3,3.91,19.02,19.13,0.0,0.0,0.021,10272.7451,0,,0,0.0
2025-06-07T02:45:00,1,0.0,29.26,29.26,0.0,0.0175,0.1304,14197.1155,1,panel_soiling,2,0.0
2025-06-07T02:45:00,2,1.87,10.38,10.43,0.0003,0.0003,0.0298,4716.3663,0,,0,0.0003
2025-06-07T02:45:00,3,0.0,19.61,19.61,0.0039,0.0039,0.022,10272.7461,0,,0,0.0039
2025-06-07T03:00:00,1,0.0,30.8,30.8,0.0,0.0,0.1304,14197.1155,1,panel_soiling,2,0.0
2025-06-07T03:00:00,2,0.0,9.86,9.86,0.0169,0.0169,0.034,4716.3706,0,,0,0.0169
2025-06-07T03:00:00,3,0.0,19.8,19.8,0.0035,0.0035,0.0229,10272.747,0,,0,0.0035
2025-06-07T03:15:00,1,0.0,30.9,30.9,0.0118,0.0118,0.1333,14197.1184,1,panel_soiling,2,0.0118
2025-06-07T03:15:00,2,0.0,11.63,11.63,0.0259,0.0259,0.0405,4716.377,0,,0,0.0259
2025-06-07T03:15:00,3,0.0,19.61,19.61,0.0,0.0,0.0229,10272.747,0,,0,0.0
2025-06-07T03:30:00,1,0.0,29.48,29.48,0.0521,0.0521,0.1464,14197.1314,1,panel_soiling,2,0.0521
